frame,student_id,movement_delta,cumulative_movement
164,1,0.9470226139400814,420.8765538111612
164,2,0.4874491050794786,133.23536968312445
164,5,0.13042087378341857,83.53554444009703
165,1,1.3040661102925495,422.18061992145374
165,2,0.6501914767794561,133.88556115990392
165,5,0.37045663528593326,83.90600107538296
166,1,0.45541036961585235,422.6360302910696
166,2,0.5164850089463274,134.40204616885023
166,5,0.3846238615065442,84.2906249368895
167,1,3.435878286729508,426.0719085777991
167,2,0.791437850545464,135.1934840193957
167,5,1.8209640075000149,86.11158894438951
168,1,2.983684316340578,429.0555928941397
168,2,0.48108554565741335,135.6745695650531
168,5,0.8454523218807285,86.95704126627024
169,1,3.0608389195348575,432.1164318136745
169,2,0.8041801438991641,136.47874970895228
169,5,0.48767679343275966,87.44471805970299
170,1,2.7469577174130317,434.86338953108753
170,2,0.2666518595508348,136.74540156850313
170,5,1.1472689413570856,88.59198700106008
171,1,0.673625589134371,435.5370151202219
171,2,0.6888045646200169,137.43420613312315
171,5,1.1385381317642866,89.73052513282437
172,1,0.9631264672102983,436.5001415874322
172,2,0.21723070827684926,137.6514368414
172,5,1.4559744070428575,91.18649953986723
173,1,3.054115553216762,439.554257140649
173,2,0.7031781521635011,138.3546149935635
173,5,1.2570898397984638,92.4435893796657
174,1,4.545088390553772,444.09934553120274
174,2,0.26327391738279315,138.6178889109463
174,5,0.5399094229052931,92.98349880257099
175,1,0.7736160701163812,444.8729616013191
175,2,0.2378590581619077,138.85574796910822
175,5,1.0692792384780123,94.05277804104901
176,1,23.497057597343282,468.37001919866236
176,2,0.40212949016498906,139.2578774592732
176,5,0.14666276346694387,94.19944080451596
177,1,32.985553770069494,501.35557296873185
177,2,1.093330963077852,140.35120842235105
177,5,0.1466627634669418,94.3461035679829
178,1,6.028125975316972,507.38369894404883
178,2,0.9338111448203474,141.2850195671714
178,5,0.1466627634669418,94.49276633144983
179,1,50.46184523932433,557.8455441833731
179,2,0.2915232207811766,141.57654278795258
179,5,0.1466627634669418,94.63942909491676
180,1,12.849409287721606,570.6949534710948
180,2,0.6402254652640796,142.21676825321666
180,5,6.274289393001083,100.91371848791785
181,1,47.17781774487021,617.872771215965
181,2,0.2468379735313282,142.463606226748
181,5,1.9425076311340288,102.85622611905188
182,1,18.948697584260902,636.821468800226
182,2,1.294904795204447,143.75851102195244
182,5,4.405427008921808,107.26165312797369
183,1,7.988014145740369,644.8094829459664
183,2,0.18165110991961433,143.94016213187206
183,5,0.14854136327576142,107.41019449124946
184,1,37.19656989198485,682.0060528379512
184,2,1.2407050882491344,145.1808672201212
184,5,0.14854136327576142,107.55873585452522
185,1,4.977287850032224,686.9833406879834
185,2,0.571549166748734,145.75241638686992
185,5,1.1284094594571805,108.6871453139824
186,1,1.0636147512416234,688.046955439225
186,2,0.21071219796207724,145.963128584832
186,5,5.605440802855331,114.29258611683773
187,1,0.6739873373554023,688.7209427765804
187,2,0.40172391333687035,146.36485249816886
187,5,2.1984625406644387,116.49104865750216
188,1,0.7994331212658827,689.5203758978463
188,2,0.18637495922210218,146.55122745739095
188,5,0.6368544858927573,117.12790314339492
189,1,2.412693455625747,691.9330693534721
189,2,0.5820078910262443,147.1332353484172
189,5,0.6325825176751041,117.76048566107002
190,1,0.5482152234189227,692.481284576891
190,2,0.21262504117556283,147.34586038959276
190,5,1.1549535803461153,118.91543924141614
191,1,32.13738424170964,724.6186688186006
191,2,0.07186098895153581,147.4177213785443
191,5,1.8964604155719658,120.8118996569881
192,1,8.949595338026393,733.5682641566269
192,2,0.01903756546251949,147.4367589440068
192,5,0.5621652496857061,121.37406490667381
193,1,4.217839867131775,737.7861040237588
193,2,0.7358689349566548,148.17262787896345
193,5,0.1713749614281828,121.545439868102
194,1,4.39057022676001,742.1766742505188
194,2,0.2725082985091025,148.44513617747256
194,5,0.6676780935866393,122.21311796168864
195,1,40.36274619569901,782.5394204462178
195,2,0.24326692098979152,148.68840309846235
195,5,0.12381059340439443,122.33692855509304
196,1,8.713330944645831,791.2527513908636
196,2,0.09603953801841447,148.78444263648075
196,5,0.5572952620145999,122.89422381710764
197,1,0.1869701959326941,791.4397215867963
197,2,0.03934618473687511,148.82378882121762
197,5,0.557295262014575,123.45151907912222
198,1,0.43669616737609956,791.8764177541724
198,2,0.3474710149102316,149.17125983612786
198,5,1.0630662206002652,124.51458529972248
199,1,5.575081539491199,797.4514992936636
199,2,0.5287709934045122,149.70003082953238
199,5,0.5881396301115307,125.10272492983401
200,1,37.461600552132836,834.9130998457964
200,2,0.36338742715872613,150.0634182566911
200,5,1.1428345355233815,126.24555946535739
201,1,11.474319742507726,846.3874195883042
201,2,0.14159852138214873,150.20501677807326
201,5,0.3644011499325918,126.60996061528998
202,1,26.60188802655874,872.9893076148629
202,2,0.6846399200241917,150.88965669809744
202,5,2.8421285542677484,129.45208916955772
203,1,10.522451750862075,883.511759365725
203,2,0.1541630208281115,151.04381971892556
203,5,1.6156977440618638,131.06778691361959
204,1,1.7101031767765984,885.2218625425015
204,2,0.2907084673402348,151.3345281862658
204,5,0.996408360310924,132.06419527393052
205,1,0.11020575933707237,885.3320683018386
205,2,0.22527153852573703,151.55979972479153
205,5,1.003072548820311,133.06726782275084
206,1,0.770549338389043,886.1026176402277
206,2,0.6596431704392889,152.21944289523083
206,5,2.778102327584482,135.84537015033533
207,1,1.4697108128083332,887.572328453036
207,2,0.5767251909738703,152.7961680862047
207,5,0.8822115182309699,136.7275816685663
208,1,1.2856382398450452,888.8579666928811
208,2,0.4531237903487101,153.2492918765534
208,5,0.3763218607392602,137.10390352930557
209,1,31.569590841820574,920.4275575347017
209,2,0.3164202627199961,153.5657121392734
209,5,0.2210337562503421,137.3249372855559
210,1,11.291882685409348,931.719440220111
210,2,0.5930340631539219,154.1587462024273
210,5,0.40909332460165526,137.73403061015756
211,1,43.109184247535296,974.8286244676463
211,2,0.7083481968300493,154.86709439925735
211,5,0.24712044173235417,137.98115105188992
212,1,17.743141876843758,992.57176634449
212,2,5.80840401785077,160.67549841710812
212,5,0.38927380903729153,138.37042486092722
213,1,5.677624621794939,998.249390966285
213,2,0.6632336353246897,161.33873205243282
213,5,0.3512338869879408,138.72165874791514
214,1,4.695412415702059,1002.9448033819871
214,2,0.21582142258869105,161.55455347502152
214,5,0.43992876090695276,139.1615875088221
215,1,1.730135721240235,1004.6749391032273
215,2,1.0779287677150848,162.63248224273661
215,5,1.8074940516647486,140.96908156048684
216,1,2.8100631774903313,1007.4850022807176
216,2,0.10063532807958522,162.7331175708162
216,5,2.0791153238722355,143.04819688435907
217,1,2.7762320281658,1010.2612343088834
217,2,0.38401948396051677,163.11713705477672
217,5,2.383586733572993,145.43178361793207
218,1,2.572003242570509,1012.833237551454
218,2,0.15886074746391776,163.27599780224062
218,5,2.2256410097039825,147.65742462763606
219,1,0.6721500426280851,1013.5053875940821
219,2,0.25944648108423873,163.53544428332486
219,5,1.6988237660903813,149.35624839372645
220,1,1.98149335134122,1015.4868809454233
220,2,0.4058356287329503,163.9412799120578
220,5,0.8692727314627431,150.22552112518918
221,1,1.98149335134122,1017.4683742967645
221,2,0.25956014438083597,164.20084005643864
221,5,0.4409984316329469,150.66651955682212
222,1,1.98149335134122,1019.4498676481057
222,2,0.08998733312200302,164.29082738956063
222,5,1.687737094161638,152.35425665098376
223,1,4.449217525564219,1023.89908517367
223,2,0.4747694267581655,164.7655968163188
223,5,0.9624842187002303,153.316740869684
224,1,1.2248110754721468,1025.123896249142
224,2,0.49817612871211037,165.26377294503092
224,5,2.6943965283481415,156.01113739803213
225,1,1.1314637591408332,1026.2553600082829
225,2,1.419948030980703,166.6837209760116
225,5,1.5507818904781199,157.56191928851024
226,1,2.0206141403013285,1028.2759741485843
226,2,0.9053416806208868,167.5890626566325
226,5,0.6851603721604377,158.24707966067066
227,1,0.391556318798943,1028.6675304673831
227,2,0.5469815113219691,168.13604416795448
227,5,1.3163062217031651,159.56338588237384
228,1,0.8257435847412041,1029.4932740521244
228,2,0.20902684593225904,168.34507101388675
228,5,0.713105207266038,160.27649108963988
229,1,1.491491385734291,1030.9847654378586
229,2,0.2853542066266875,168.63042522051344
229,5,1.1587086963717341,161.43519978601162
230,1,0.9168875951914924,1031.90165303305
230,2,0.6386618890595477,169.26908710957298
230,5,2.255053962735698,163.69025374874732
231,1,0.6890752863496882,1032.5907283193997
231,2,0.24396619844319084,169.51305330801617
231,5,0.5174728289790965,164.20772657772642
232,1,9.408129400750749,1041.9988577201505
232,2,1.2371349023559643,170.75018821037213
232,5,3.911193572499162,168.1189201502256
233,1,6.959629935354427,1048.9584876555048
233,2,0.7310424511650978,171.48123066153724
233,5,1.1932687903357768,169.31218894056136
234,1,0.43803955966876246,1049.3965272151736
234,2,0.5819496141230126,172.06318027566024
234,5,2.5145062592108274,171.8266951997722
235,1,1.9836146440359423,1051.3801418592095
235,2,1.1425301512892074,173.20571042694945
235,5,2.5189420978251613,174.34563729759736
236,1,1.983614644036056,1053.3637565032457
236,2,0.13342164635347167,173.33913207330292
236,5,0.95712024422134,175.3027575418187
237,1,1.9836146440359992,1055.3473711472816
237,2,0.6328408400291031,173.97197291333202
237,5,1.1164986099733498,176.41925615179204
238,1,1.983614644036056,1057.3309857913177
238,2,0.8647430516635267,174.83671596499556
238,5,0.6349046269748683,177.0541607787669
239,1,1.9836146440359423,1059.3146004353537
239,2,0.9316825217039464,175.7683984866995
239,5,1.5553096011382903,178.6094703799052
240,1,1.983614644036056,1061.2982150793898
240,2,0.9718585448467544,176.74025703154626
240,5,0.16764528911618437,178.77711566902138
241,1,1.9836146440359423,1063.2818297234257
241,2,1.3519731224402427,178.09223015398652
241,5,1.3727671963880235,180.1498828654094
242,1,1.9836146440359992,1065.2654443674617
242,2,0.8580339055535461,178.95026405954007
242,5,0.39944139735566897,180.54932426276508
243,1,1.9836146440359992,1067.2490590114976
243,2,1.3327544479189681,180.28301850745905
243,5,0.47400035801763923,181.02332462078272
244,1,1.9836146440359423,1069.2326736555335
244,2,0.5076113836280374,180.7906298910871
244,5,0.5906636259507381,181.61398824673344
245,1,1.983614644036056,1071.2162882995697
245,2,0.8495027614688598,181.64013265255596
245,5,1.1982222895308208,182.81221053626427
246,1,1.983614644036056,1073.1999029436058
246,2,0.4496635178767098,182.08979617043266
246,5,1.33237418773278,184.14458472399704
247,1,41.32402645285603,1114.5239293964619
247,2,2.095600602700732,184.1853967731334
247,5,0.17583863054720295,184.32042335454423
248,1,1.1850507825359509,1115.7089801789978
248,2,0.543408046253073,184.72880481938645
248,5,0.17583863054722998,184.49626198509145
249,1,0.7894912030654683,1116.4984713820631
249,2,2.512167828519228,187.2409726479057
249,5,1.1264012313755483,185.622663216467
250,1,0.7894912030653546,1117.2879625851285
250,2,0.7537139096764487,187.99468655758213
250,5,1.5589403820207222,187.18160359848773
251,1,27.350276807439748,1144.6382393925683
251,2,0.36988166256520183,188.36456822014733
251,5,0.3109412850596184,187.49254488354734
252,1,5.156632042680361,1149.7948714352485
252,2,0.5735282723654831,188.9380964925128
252,5,0.3109412850596184,187.80348616860695
253,1,0.15079151136752877,1149.945662946616
253,2,0.8265319683867657,189.7646284608996
253,5,0.31094128505957874,188.11442745366654
254,1,1.127631805068932,1151.073294751685
254,2,2.607337136315491,192.37196559721508
254,5,0.31094128505959856,188.42536873872612
255,1,2.0628673486343825,1153.1361621003193
255,2,0.3472202580303376,192.71918585524543
255,5,2.880182968164085,191.3055517068902
256,1,2.0628673486344393,1155.1990294489538
256,2,0.6559651327733702,193.3751509880188
256,5,0.5266232966131007,191.83217500350332
257,1,40.50801434247435,1195.707043791428
257,2,1.1136899085542533,194.48884089657304
257,5,0.30233381013490673,192.13450881363823
258,1,4.325353710905119,1200.0323975023332
258,2,1.4337156290261737,195.92255652559922
258,5,0.3023338101349632,192.4368426237732
